id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,masalah_kesejahteraan_sosial,jumlah,satuan,tahun
219,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA ,ORANG DENGAN HIV/AIDS (ODHA),0.0,ORANG,2014
220,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA ,KELUARGA RENTAN,19290.0,ORANG,2014
221,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,BALITA TERLANTAR ,50.0,ORANG,2014
222,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,ANAK TERLANTAR ,51270.0,ORANG,2014
223,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,ANAK NAKAL (ABH) ,850.0,ORANG,2014
224,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,ANAK JALANAN,900.0,ORANG,2014
225,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,WANITA RAWAN SOSIAL EKONOMI (JIWA),31260.0,ORANG,2014
226,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,KORBAN TINDAK KEKERSAN,10.0,ORANG,2014
227,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,LANJUT USIA TERLANTAR,770.0,ORANG,2014
228,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,PENYANDANG CACAT,1590.0,ORANG,2014
229,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,TUNA SUSILA,2080.0,ORANG,2014
230,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,PENGEMIS,630.0,ORANG,2014
231,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,GELANDANGAN,250.0,ORANG,2014
232,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),1290.0,ORANG,2014
233,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,KORBAN PENYALAHGUNAAN NAPZA,870.0,ORANG,2014
234,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,KELUARGA FAKIR MISKIN,1453400.0,ORANG,2014
235,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,KELUARGA BERUMAH TAK LAYAK HUNI,35840.0,ORANG,2014
236,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,KELUARGA BERMASALAH PSIKOLOGIS,2860.0,ORANG,2014
237,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,KOMUNITAS ADAT TERPENCIL,3440.0,ORANG,2014
238,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,KORBAN BENCANA ALAM,17810.0,ORANG,2014
239,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,4450.0,ORANG,2014
240,32,JAWA BARAT,3211,KABUPATEN SUMEDANG  ,KELUARGA RENTAN,7830.0,ORANG,2014
241,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,BALITA TERLANTAR ,2240.0,ORANG,2014
242,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,ANAK TERLANTAR ,22530.0,ORANG,2014
243,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,ANAK NAKAL (ABH) ,380.0,ORANG,2014
244,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,ANAK JALANAN,2220.0,ORANG,2014
245,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,WANITA RAWAN SOSIAL EKONOMI (JIWA),27300.0,ORANG,2014
246,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,KORBAN TINDAK KEKERSAN,2070.0,ORANG,2014
247,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,LANJUT USIA TERLANTAR,121390.0,ORANG,2014
248,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,PENYANDANG CACAT,94790.0,ORANG,2014
249,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,TUNA SUSILA,8440.0,ORANG,2014
250,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,PENGEMIS,5620.0,ORANG,2014
251,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,GELANDANGAN,1670.0,ORANG,2014
252,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),3750.0,ORANG,2014
253,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,KORBAN PENYALAHGUNAAN NAPZA,410.0,ORANG,2014
254,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,KELUARGA FAKIR MISKIN,3195300.0,ORANG,2014
255,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,KELUARGA BERUMAH TAK LAYAK HUNI,70890.0,ORANG,2014
256,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,KELUARGA BERMASALAH PSIKOLOGIS,960.0,ORANG,2014
257,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2014
258,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,KORBAN BENCANA ALAM,0.0,ORANG,2014
259,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,0.0,ORANG,2014
260,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2014
261,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,ORANG DENGAN HIV/AIDS (ODHA),0.0,ORANG,2014
262,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU  ,KELUARGA RENTAN,5250.0,ORANG,2014
263,32,JAWA BARAT,3213,KABUPATEN SUBANG ,BALITA TERLANTAR ,20960.0,ORANG,2014
264,32,JAWA BARAT,3213,KABUPATEN SUBANG ,ANAK TERLANTAR ,71340.0,ORANG,2014
265,32,JAWA BARAT,3213,KABUPATEN SUBANG ,ANAK NAKAL (ABH) ,260.0,ORANG,2014
266,32,JAWA BARAT,3213,KABUPATEN SUBANG ,ANAK JALANAN,810.0,ORANG,2014
267,32,JAWA BARAT,3213,KABUPATEN SUBANG ,WANITA RAWAN SOSIAL EKONOMI (JIWA),77150.0,ORANG,2014
268,32,JAWA BARAT,3213,KABUPATEN SUBANG ,KORBAN TINDAK KEKERSAN,500.0,ORANG,2014
269,32,JAWA BARAT,3213,KABUPATEN SUBANG ,LANJUT USIA TERLANTAR,87000.0,ORANG,2014
270,32,JAWA BARAT,3213,KABUPATEN SUBANG ,PENYANDANG CACAT,71990.0,ORANG,2014
271,32,JAWA BARAT,3213,KABUPATEN SUBANG ,TUNA SUSILA,1410.0,ORANG,2014
272,32,JAWA BARAT,3213,KABUPATEN SUBANG ,PENGEMIS,950.0,ORANG,2014
273,32,JAWA BARAT,3213,KABUPATEN SUBANG ,GELANDANGAN,810.0,ORANG,2014
274,32,JAWA BARAT,3213,KABUPATEN SUBANG ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),1670.0,ORANG,2014
275,32,JAWA BARAT,3213,KABUPATEN SUBANG ,KORBAN PENYALAHGUNAAN NAPZA,780.0,ORANG,2014
276,32,JAWA BARAT,3213,KABUPATEN SUBANG ,KELUARGA FAKIR MISKIN,2017800.0,ORANG,2014
277,32,JAWA BARAT,3213,KABUPATEN SUBANG ,KELUARGA BERUMAH TAK LAYAK HUNI,82910.0,ORANG,2014
278,32,JAWA BARAT,3213,KABUPATEN SUBANG ,KELUARGA BERMASALAH PSIKOLOGIS,1610.0,ORANG,2014
279,32,JAWA BARAT,3213,KABUPATEN SUBANG ,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2014
280,32,JAWA BARAT,3213,KABUPATEN SUBANG ,KORBAN BENCANA ALAM,1740.0,ORANG,2014
281,32,JAWA BARAT,3213,KABUPATEN SUBANG ,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,210.0,ORANG,2014
282,32,JAWA BARAT,3213,KABUPATEN SUBANG ,PEKERJA MIGRAN BERMASALAH SOSIAL,220.0,ORANG,2014
283,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,BALITA TERLANTAR ,620.0,ORANG,2014
284,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,ANAK TERLANTAR ,5990.0,ORANG,2014
285,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,ANAK NAKAL (ABH) ,400.0,ORANG,2014
286,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,ANAK JALANAN,600.0,ORANG,2014
287,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,WANITA RAWAN SOSIAL EKONOMI (JIWA),13290.0,ORANG,2014
288,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,KORBAN TINDAK KEKERSAN,10.0,ORANG,2014
289,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,LANJUT USIA TERLANTAR,20560.0,ORANG,2014
290,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,PENYANDANG CACAT,17750.0,ORANG,2014
291,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,TUNA SUSILA,2150.0,ORANG,2014
292,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,PENGEMIS,14950.0,ORANG,2014
293,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,GELANDANGAN,3890.0,ORANG,2014
294,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),2050.0,ORANG,2014
295,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,KORBAN PENYALAHGUNAAN NAPZA,580.0,ORANG,2014
296,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,KELUARGA FAKIR MISKIN,847200.0,ORANG,2014
297,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,KELUARGA BERUMAH TAK LAYAK HUNI,32970.0,ORANG,2014
298,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA ,KELUARGA BERMASALAH PSIKOLOGIS,52260.0,ORANG,2014
299,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,BALITA TERLANTAR ,6690.0,ORANG,2014
300,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,ANAK TERLANTAR ,57840.0,ORANG,2014
301,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,ANAK NAKAL (ABH) ,5980.0,ORANG,2014
302,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,ANAK JALANAN,2360.0,ORANG,2014
303,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,WANITA RAWAN SOSIAL EKONOMI (JIWA),184140.0,ORANG,2014
304,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,KORBAN TINDAK KEKERSAN,3280.0,ORANG,2014
305,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,LANJUT USIA TERLANTAR,254420.0,ORANG,2014
306,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,PENYANDANG CACAT,80510.0,ORANG,2014
307,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,TUNA SUSILA,2960.0,ORANG,2014
308,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,PENGEMIS,1220.0,ORANG,2014
309,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,GELANDANGAN,1650.0,ORANG,2014
310,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),1700.0,ORANG,2014
311,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,KORBAN PENYALAHGUNAAN NAPZA,17310.0,ORANG,2014
312,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,KELUARGA FAKIR MISKIN,2648300.0,ORANG,2014
313,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,KELUARGA BERUMAH TAK LAYAK HUNI,356980.0,ORANG,2014
314,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,KELUARGA BERMASALAH PSIKOLOGIS,0.0,ORANG,2014
315,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2014
316,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,KORBAN BENCANA ALAM,10150.0,ORANG,2014
317,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,580.0,ORANG,2014
318,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,PEKERJA MIGRAN BERMASALAH SOSIAL,550.0,ORANG,2014
319,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,ORANG DENGAN HIV/AIDS (ODHA),1320.0,ORANG,2014
320,32,JAWA BARAT,3215,KABUPATEN KARAWANG ,KELUARGA RENTAN,2570.0,ORANG,2014
321,32,JAWA BARAT,3216,KABUPATEN BEKASI ,BALITA TERLANTAR ,11290.0,ORANG,2014
322,32,JAWA BARAT,3216,KABUPATEN BEKASI ,ANAK TERLANTAR ,32640.0,ORANG,2014
323,32,JAWA BARAT,3216,KABUPATEN BEKASI ,ANAK NAKAL (ABH) ,300.0,ORANG,2014
324,32,JAWA BARAT,3216,KABUPATEN BEKASI ,ANAK JALANAN,2220.0,ORANG,2014
325,32,JAWA BARAT,3216,KABUPATEN BEKASI ,WANITA RAWAN SOSIAL EKONOMI (JIWA),1630.0,ORANG,2014
326,32,JAWA BARAT,3216,KABUPATEN BEKASI ,KORBAN TINDAK KEKERSAN,1660.0,ORANG,2014
327,32,JAWA BARAT,3216,KABUPATEN BEKASI ,LANJUT USIA TERLANTAR,540.0,ORANG,2014
328,32,JAWA BARAT,3216,KABUPATEN BEKASI ,PENYANDANG CACAT,64210.0,ORANG,2014
329,32,JAWA BARAT,3216,KABUPATEN BEKASI ,TUNA SUSILA,54430.0,ORANG,2014
330,32,JAWA BARAT,3216,KABUPATEN BEKASI ,PENGEMIS,1190.0,ORANG,2014
331,32,JAWA BARAT,3216,KABUPATEN BEKASI ,GELANDANGAN,420.0,ORANG,2014
332,32,JAWA BARAT,3216,KABUPATEN BEKASI ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),1150.0,ORANG,2014
333,32,JAWA BARAT,3216,KABUPATEN BEKASI ,KORBAN PENYALAHGUNAAN NAPZA,0.0,ORANG,2014
334,32,JAWA BARAT,3216,KABUPATEN BEKASI ,KELUARGA FAKIR MISKIN,1366700.0,ORANG,2014
335,32,JAWA BARAT,3216,KABUPATEN BEKASI ,KELUARGA BERUMAH TAK LAYAK HUNI,350.0,ORANG,2014
336,32,JAWA BARAT,3216,KABUPATEN BEKASI ,KELUARGA BERMASALAH PSIKOLOGIS,5095880.0,ORANG,2014
337,32,JAWA BARAT,3216,KABUPATEN BEKASI ,KOMUNITAS ADAT TERPENCIL,950.0,ORANG,2014
338,32,JAWA BARAT,3216,KABUPATEN BEKASI ,KORBAN BENCANA ALAM,0.0,ORANG,2014
339,32,JAWA BARAT,3216,KABUPATEN BEKASI ,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,3210.0,ORANG,2014
340,32,JAWA BARAT,3216,KABUPATEN BEKASI ,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2014
341,32,JAWA BARAT,3216,KABUPATEN BEKASI ,ORANG DENGAN HIV/AIDS (ODHA),0.0,ORANG,2014
342,32,JAWA BARAT,3216,KABUPATEN BEKASI ,KELUARGA RENTAN,1410.0,ORANG,2014
343,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,BALITA TERLANTAR ,12660.0,ORANG,2014
344,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,ANAK TERLANTAR ,29740.0,ORANG,2014
345,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,ANAK NAKAL (ABH) ,5400.0,ORANG,2014
346,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,ANAK JALANAN,2120.0,ORANG,2014
347,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,WANITA RAWAN SOSIAL EKONOMI (JIWA),84790.0,ORANG,2014
348,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,KORBAN TINDAK KEKERSAN,8050.0,ORANG,2014
349,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,LANJUT USIA TERLANTAR,63570.0,ORANG,2014
350,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,PENYANDANG CACAT,63530.0,ORANG,2014
351,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,TUNA SUSILA,1550.0,ORANG,2014
352,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,PENGEMIS,680.0,ORANG,2014
353,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,GELANDANGAN,290.0,ORANG,2014
354,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),1160.0,ORANG,2014
355,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,KORBAN PENYALAHGUNAAN NAPZA,3380.0,ORANG,2014
356,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,KELUARGA FAKIR MISKIN,2326900.0,ORANG,2014
357,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,KELUARGA BERUMAH TAK LAYAK HUNI,107400.0,ORANG,2014
358,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,KELUARGA BERMASALAH PSIKOLOGIS,1740.0,ORANG,2014
359,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2014
360,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,KORBAN BENCANA ALAM,55610.0,ORANG,2014
361,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,0.0,ORANG,2014
362,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,PEKERJA MIGRAN BERMASALAH SOSIAL,870.0,ORANG,2014
363,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,ORANG DENGAN HIV/AIDS (ODHA),250.0,ORANG,2014
364,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT  ,KELUARGA RENTAN,7880.0,ORANG,2014
365,32,JAWA BARAT,3271,KOTA BOGOR ,BALITA TERLANTAR ,1870.0,ORANG,2014
366,32,JAWA BARAT,3271,KOTA BOGOR ,ANAK TERLANTAR ,9410.0,ORANG,2014
367,32,JAWA BARAT,3271,KOTA BOGOR ,ANAK NAKAL (ABH) ,90.0,ORANG,2014
368,32,JAWA BARAT,3271,KOTA BOGOR ,ANAK JALANAN,7650.0,ORANG,2014
369,32,JAWA BARAT,3271,KOTA BOGOR ,WANITA RAWAN SOSIAL EKONOMI (JIWA),44540.0,ORANG,2014
370,32,JAWA BARAT,3271,KOTA BOGOR ,KORBAN TINDAK KEKERSAN,100.0,ORANG,2014
371,32,JAWA BARAT,3271,KOTA BOGOR ,LANJUT USIA TERLANTAR,6440.0,ORANG,2014
372,32,JAWA BARAT,3271,KOTA BOGOR ,PENYANDANG CACAT,16790.0,ORANG,2014
373,32,JAWA BARAT,3271,KOTA BOGOR ,TUNA SUSILA,6100.0,ORANG,2014
374,32,JAWA BARAT,3271,KOTA BOGOR ,PENGEMIS,1820.0,ORANG,2014
375,32,JAWA BARAT,3271,KOTA BOGOR ,GELANDANGAN,170.0,ORANG,2014
376,32,JAWA BARAT,3271,KOTA BOGOR ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),1540.0,ORANG,2014
377,32,JAWA BARAT,3271,KOTA BOGOR ,KORBAN PENYALAHGUNAAN NAPZA,1120.0,ORANG,2014
378,32,JAWA BARAT,3271,KOTA BOGOR ,KELUARGA FAKIR MISKIN,917100.0,ORANG,2014
379,32,JAWA BARAT,3271,KOTA BOGOR ,KELUARGA BERUMAH TAK LAYAK HUNI,20160.0,ORANG,2014
380,32,JAWA BARAT,3271,KOTA BOGOR ,KELUARGA BERMASALAH PSIKOLOGIS,970.0,ORANG,2014
381,32,JAWA BARAT,3271,KOTA BOGOR ,KOMUNITAS ADAT TERPENCIL,110.0,ORANG,2014
382,32,JAWA BARAT,3271,KOTA BOGOR ,KORBAN BENCANA ALAM,3850.0,ORANG,2014
383,32,JAWA BARAT,3271,KOTA BOGOR ,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,1170.0,ORANG,2014
384,32,JAWA BARAT,3271,KOTA BOGOR ,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2014
385,32,JAWA BARAT,3271,KOTA BOGOR ,ORANG DENGAN HIV/AIDS (ODHA),230.0,ORANG,2014
386,32,JAWA BARAT,3271,KOTA BOGOR ,KELUARGA RENTAN,3710.0,ORANG,2014
387,32,JAWA BARAT,3272,KOTA SUKABUMI ,BALITA TERLANTAR ,710.0,ORANG,2014
388,32,JAWA BARAT,3272,KOTA SUKABUMI ,ANAK TERLANTAR ,2340.0,ORANG,2014
389,32,JAWA BARAT,3272,KOTA SUKABUMI ,ANAK NAKAL (ABH) ,640.0,ORANG,2014
390,32,JAWA BARAT,3272,KOTA SUKABUMI ,ANAK JALANAN,2140.0,ORANG,2014
391,32,JAWA BARAT,3272,KOTA SUKABUMI ,WANITA RAWAN SOSIAL EKONOMI (JIWA),14020.0,ORANG,2014
392,32,JAWA BARAT,3272,KOTA SUKABUMI ,KORBAN TINDAK KEKERSAN,0.0,ORANG,2014
393,32,JAWA BARAT,3272,KOTA SUKABUMI ,LANJUT USIA TERLANTAR,16710.0,ORANG,2014
394,32,JAWA BARAT,3272,KOTA SUKABUMI ,PENYANDANG CACAT,3900.0,ORANG,2014
395,32,JAWA BARAT,3272,KOTA SUKABUMI ,TUNA SUSILA,2030.0,ORANG,2014
396,32,JAWA BARAT,3272,KOTA SUKABUMI ,PENGEMIS,2560.0,ORANG,2014
397,32,JAWA BARAT,3272,KOTA SUKABUMI ,GELANDANGAN,780.0,ORANG,2014
398,32,JAWA BARAT,3272,KOTA SUKABUMI ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),800.0,ORANG,2014
399,32,JAWA BARAT,3272,KOTA SUKABUMI ,KORBAN PENYALAHGUNAAN NAPZA,330.0,ORANG,2014
400,32,JAWA BARAT,3272,KOTA SUKABUMI ,KELUARGA FAKIR MISKIN,304300.0,ORANG,2014
401,32,JAWA BARAT,3272,KOTA SUKABUMI ,KELUARGA BERUMAH TAK LAYAK HUNI,14340.0,ORANG,2014
402,32,JAWA BARAT,3272,KOTA SUKABUMI ,KELUARGA BERMASALAH PSIKOLOGIS,0.0,ORANG,2014
403,32,JAWA BARAT,3272,KOTA SUKABUMI ,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2014
404,32,JAWA BARAT,3272,KOTA SUKABUMI ,KORBAN BENCANA ALAM,23660.0,ORANG,2014
405,32,JAWA BARAT,3272,KOTA SUKABUMI ,KORBAN BENCANA SOSIAL ATAU PENGUNGSI,5140.0,ORANG,2014
406,32,JAWA BARAT,3272,KOTA SUKABUMI ,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2014
407,32,JAWA BARAT,3272,KOTA SUKABUMI ,ORANG DENGAN HIV/AIDS (ODHA),0.0,ORANG,2014
408,32,JAWA BARAT,3272,KOTA SUKABUMI ,KELUARGA RENTAN,0.0,ORANG,2014
409,32,JAWA BARAT,3273,KOTA BANDUNG  ,BALITA TERLANTAR ,3530.0,ORANG,2014
410,32,JAWA BARAT,3273,KOTA BANDUNG  ,ANAK TERLANTAR ,9260.0,ORANG,2014
411,32,JAWA BARAT,3273,KOTA BANDUNG  ,ANAK NAKAL (ABH) ,0.0,ORANG,2014
412,32,JAWA BARAT,3273,KOTA BANDUNG  ,ANAK JALANAN,11210.0,ORANG,2014
413,32,JAWA BARAT,3273,KOTA BANDUNG  ,WANITA RAWAN SOSIAL EKONOMI (JIWA),500.0,ORANG,2014
414,32,JAWA BARAT,3273,KOTA BANDUNG  ,KORBAN TINDAK KEKERSAN,13810.0,ORANG,2014
415,32,JAWA BARAT,3273,KOTA BANDUNG  ,LANJUT USIA TERLANTAR,3110.0,ORANG,2014
416,32,JAWA BARAT,3273,KOTA BANDUNG  ,PENYANDANG CACAT,6820.0,ORANG,2014
417,32,JAWA BARAT,3273,KOTA BANDUNG  ,TUNA SUSILA,14090.0,ORANG,2014
418,32,JAWA BARAT,3273,KOTA BANDUNG  ,PENGEMIS,440.0,ORANG,2014
419,32,JAWA BARAT,3273,KOTA BANDUNG  ,GELANDANGAN,170.0,ORANG,2014
420,32,JAWA BARAT,3273,KOTA BANDUNG  ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),260.0,ORANG,2014
421,32,JAWA BARAT,3273,KOTA BANDUNG  ,KORBAN PENYALAHGUNAAN NAPZA,0.0,ORANG,2014
422,32,JAWA BARAT,3273,KOTA BANDUNG  ,KELUARGA FAKIR MISKIN,1102800.0,ORANG,2014
423,32,JAWA BARAT,3273,KOTA BANDUNG  ,KELUARGA BERUMAH TAK LAYAK HUNI,820.0,ORANG,2014
424,32,JAWA BARAT,3273,KOTA BANDUNG  ,KELUARGA BERMASALAH PSIKOLOGIS,131030.0,ORANG,2014
425,32,JAWA BARAT,3273,KOTA BANDUNG  ,KOMUNITAS ADAT TERPENCIL,11640.0,ORANG,2014
426,32,JAWA BARAT,3274,KOTA CIREBON ,BALITA TERLANTAR ,2650.0,ORANG,2014
427,32,JAWA BARAT,3274,KOTA CIREBON ,ANAK TERLANTAR ,18790.0,ORANG,2014
428,32,JAWA BARAT,3274,KOTA CIREBON ,ANAK NAKAL (ABH) ,500.0,ORANG,2014
429,32,JAWA BARAT,3274,KOTA CIREBON ,ANAK JALANAN,1430.0,ORANG,2014
430,32,JAWA BARAT,3274,KOTA CIREBON ,WANITA RAWAN SOSIAL EKONOMI (JIWA),52360.0,ORANG,2014
431,32,JAWA BARAT,3274,KOTA CIREBON ,KORBAN TINDAK KEKERSAN,1100.0,ORANG,2014
432,32,JAWA BARAT,3274,KOTA CIREBON ,LANJUT USIA TERLANTAR,10290.0,ORANG,2014
433,32,JAWA BARAT,3274,KOTA CIREBON ,PENYANDANG CACAT,7410.0,ORANG,2014
434,32,JAWA BARAT,3274,KOTA CIREBON ,TUNA SUSILA,720.0,ORANG,2014
435,32,JAWA BARAT,3274,KOTA CIREBON ,PENGEMIS,910.0,ORANG,2014
436,32,JAWA BARAT,3274,KOTA CIREBON ,GELANDANGAN,610.0,ORANG,2014
437,32,JAWA BARAT,3274,KOTA CIREBON ,BEKAS WARGA BINAAN LEMBAGA KEMASYARAKATAN (BWBLK),500.0,ORANG,2014
438,32,JAWA BARAT,3274,KOTA CIREBON ,KORBAN PENYALAHGUNAAN NAPZA,1110.0,ORANG,2014
439,32,JAWA BARAT,3274,KOTA CIREBON ,KELUARGA FAKIR MISKIN,449600.0,ORANG,2014
440,32,JAWA BARAT,3274,KOTA CIREBON ,KELUARGA BERUMAH TAK LAYAK HUNI,29250.0,ORANG,2014
441,32,JAWA BARAT,3274,KOTA CIREBON ,KELUARGA BERMASALAH PSIKOLOGIS,1180.0,ORANG,2014
442,32,JAWA BARAT,3274,KOTA CIREBON ,KOMUNITAS ADAT TERPENCIL,20.0,ORANG,2014
443,32,JAWA BARAT,3274,KOTA CIREBON ,KORBAN BENCANA ALAM,0.0,ORANG,2014
